benchmark_id,Model,ROC,precision at rank n,execution time
wine_benchmark_1544,LODA,0.583,0.1241,0.041
wine_benchmark_1545,KNN,0.6378,0.18,0.5635
wine_benchmark_1545,LOF,0.6073,0.1557,0.4634
wine_benchmark_1545,PCA,0.5754,0.1383,0.007
wine_benchmark_1545,LODA,0.6011,0.1268,0.053
wine_benchmark_1546,KNN,0.6193,0.1408,0.5365
wine_benchmark_1546,LOF,0.5901,0.1189,0.4659
wine_benchmark_1546,PCA,0.5549,0.1214,0.007
wine_benchmark_1546,LODA,0.6054,0.1408,0.05
wine_benchmark_1547,KNN,0.6138,0.1626,0.5395
wine_benchmark_1547,LOF,0.5775,0.1286,0.4514
wine_benchmark_1547,PCA,0.5816,0.1214,0.007
wine_benchmark_1547,LODA,0.6074,0.1359,0.044
wine_benchmark_1548,KNN,0.6231,0.1772,0.5365
wine_benchmark_1548,LOF,0.5987,0.1748,0.4511
wine_benchmark_1548,PCA,0.5693,0.1436,0.009
wine_benchmark_1548,LODA,0.5778,0.1796,0.0551
wine_benchmark_1549,KNN,0.5984,0.1456,0.545
wine_benchmark_1549,LOF,0.5723,0.1214,0.4694
wine_benchmark_1549,PCA,0.5645,0.1214,0.007
wine_benchmark_1549,LODA,0.548,0.1117,0.0561
wine_benchmark_1550,KNN,0.6225,0.1772,0.5536
wine_benchmark_1550,LOF,0.6074,0.1505,0.4679
wine_benchmark_1550,PCA,0.5718,0.1311,0.007
wine_benchmark_1550,LODA,0.5764,0.1481,0.044
wine_benchmark_1551,KNN,0.6061,0.1796,0.5515
wine_benchmark_1551,LOF,0.5914,0.1484,0.4619
wine_benchmark_1551,PCA,0.5835,0.1359,0.007
wine_benchmark_1551,LODA,0.5706,0.1529,0.046
wine_benchmark_1552,KNN,0.6279,0.182,0.5415
wine_benchmark_1552,LOF,0.603,0.1359,0.4774
wine_benchmark_1552,PCA,0.558,0.1335,0.007
wine_benchmark_1552,LODA,0.5572,0.1214,0.0611
wine_benchmark_1553,KNN,0.6278,0.1703,0.5695
wine_benchmark_1553,LOF,0.5904,0.1141,0.4968
wine_benchmark_1553,PCA,0.5758,0.1335,0.006
wine_benchmark_1553,LODA,0.5461,0.1238,0.052
wine_benchmark_1554,KNN,0.5994,0.1602,0.5435
wine_benchmark_1554,LOF,0.5995,0.1383,0.4519
wine_benchmark_1554,PCA,0.5637,0.1335,0.007
wine_benchmark_1554,LODA,0.5466,0.1311,0.046
wine_benchmark_1555,KNN,0.6127,0.1432,0.5539
wine_benchmark_1555,LOF,0.5835,0.1359,0.4634
wine_benchmark_1555,PCA,0.5782,0.1189,0.007
wine_benchmark_1555,LODA,0.548,0.1432,0.0581
wine_benchmark_1556,KNN,0.6218,0.1699,0.5585
wine_benchmark_1556,LOF,0.5852,0.1602,0.4774
wine_benchmark_1556,PCA,0.5632,0.1286,0.007
wine_benchmark_1556,LODA,0.6035,0.1561,0.047
wine_benchmark_1557,KNN,0.6098,0.165,0.5685
wine_benchmark_1557,LOF,0.584,0.1311,0.4654
wine_benchmark_1557,PCA,0.5486,0.1238,0.007
wine_benchmark_1557,LODA,0.6253,0.1727,0.042
wine_benchmark_1558,KNN,0.6189,0.1553,0.5615
wine_benchmark_1558,LOF,0.582,0.1335,0.4639
wine_benchmark_1558,PCA,0.5619,0.1238,0.008
wine_benchmark_1558,LODA,0.5857,0.1296,0.054
wine_benchmark_1559,KNN,0.6119,0.1481,0.5475
wine_benchmark_1559,LOF,0.5841,0.1411,0.4806
wine_benchmark_1559,PCA,0.564,0.1165,0.007
wine_benchmark_1559,LODA,0.5711,0.1335,0.055
wine_benchmark_1560,KNN,0.6291,0.1533,0.5635
wine_benchmark_1560,LOF,0.5896,0.1238,0.4594
wine_benchmark_1560,PCA,0.5749,0.1238,0.007
wine_benchmark_1560,LODA,0.626,0.1456,0.04
wine_benchmark_1561,KNN,0.6498,0.199,0.5506
wine_benchmark_1561,LOF,0.6025,0.1529,0.4684
wine_benchmark_1561,PCA,0.6026,0.1578,0.006
wine_benchmark_1561,LODA,0.6101,0.2184,0.049
wine_benchmark_1562,KNN,0.6355,0.1917,0.5635
wine_benchmark_1562,LOF,0.6076,0.1626,0.4754
wine_benchmark_1562,PCA,0.6147,0.1557,0.007
wine_benchmark_1562,LODA,0.5644,0.1675,0.0561
wine_benchmark_1563,KNN,0.612,0.1626,0.5415
wine_benchmark_1563,LOF,0.5937,0.1529,0.4599
wine_benchmark_1563,PCA,0.5918,0.1582,0.007
wine_benchmark_1563,LODA,0.6515,0.1634,0.046
wine_benchmark_1564,KNN,0.619,0.1481,0.5695
wine_benchmark_1564,LOF,0.5969,0.1383,0.4659
wine_benchmark_1564,PCA,0.5723,0.1262,0.006
wine_benchmark_1564,LODA,0.5514,0.1359,0.046
wine_benchmark_1565,KNN,0.6468,0.1679,0.527
wine_benchmark_1565,LOF,0.6121,0.1366,0.4604
wine_benchmark_1565,PCA,0.5786,0.1529,0.006
wine_benchmark_1565,LODA,0.5551,0.1311,0.044
wine_benchmark_1566,KNN,0.6277,0.1699,0.5666
wine_benchmark_1566,LOF,0.6157,0.1408,0.5045
wine_benchmark_1566,PCA,0.6131,0.1553,0.007
wine_benchmark_1566,LODA,0.6159,0.146,0.0571
wine_benchmark_1567,KNN,0.6323,0.1699,0.5445
wine_benchmark_1567,LOF,0.609,0.1432,0.4564
wine_benchmark_1567,PCA,0.5972,0.1675,0.012
wine_benchmark_1567,LODA,0.6194,0.1359,0.048
wine_benchmark_1568,KNN,0.6328,0.1893,0.5865
wine_benchmark_1568,LOF,0.5852,0.146,0.5385
wine_benchmark_1568,PCA,0.592,0.165,0.007
wine_benchmark_1568,LODA,0.5979,0.1858,0.05
wine_benchmark_1569,KNN,0.6391,0.1699,0.5885
wine_benchmark_1569,LOF,0.601,0.1432,0.504
wine_benchmark_1569,PCA,0.5779,0.1481,0.006
wine_benchmark_1569,LODA,0.6358,0.165,0.044
wine_benchmark_1570,KNN,0.6363,0.1748,0.5485
wine_benchmark_1570,LOF,0.5857,0.1585,0.483
wine_benchmark_1570,PCA,0.6071,0.1578,0.007
wine_benchmark_1570,LODA,0.6353,0.1432,0.0581
wine_benchmark_1571,KNN,0.6242,0.165,0.5875
wine_benchmark_1571,LOF,0.598,0.1456,0.4975
wine_benchmark_1571,PCA,0.5654,0.1411,0.013
wine_benchmark_1571,LODA,0.5931,0.1411,0.054
wine_benchmark_1572,KNN,0.6208,0.2039,0.5885
wine_benchmark_1572,LOF,0.5973,0.1529,0.5009
wine_benchmark_1572,PCA,0.5919,0.1578,0.009
wine_benchmark_1572,LODA,0.5706,0.1262,0.045
wine_benchmark_1573,KNN,0.6314,0.1845,0.5695
wine_benchmark_1573,LOF,0.6012,0.1456,0.5145
wine_benchmark_1573,PCA,0.5988,0.1359,0.007
wine_benchmark_1573,LODA,0.6328,0.1373,0.049
wine_benchmark_1574,KNN,0.631,0.1748,0.5585
wine_benchmark_1574,LOF,0.5957,0.1606,0.4814
wine_benchmark_1574,PCA,0.5772,0.1578,0.008
wine_benchmark_1574,LODA,0.5793,0.1214,0.0561
wine_benchmark_1575,KNN,0.6275,0.1917,0.572
wine_benchmark_1575,LOF,0.6137,0.1553,0.5015
wine_benchmark_1575,PCA,0.5966,0.1626,0.008
wine_benchmark_1575,LODA,0.587,0.1626,0.05
wine_benchmark_1576,KNN,0.6284,0.1699,0.6071
wine_benchmark_1576,LOF,0.582,0.1432,0.5265
wine_benchmark_1576,PCA,0.6085,0.1505,0.007
wine_benchmark_1576,LODA,0.648,0.1796,0.0581
wine_benchmark_1577,KNN,0.6082,0.1578,0.581
wine_benchmark_1577,LOF,0.5819,0.1383,0.5205
wine_benchmark_1577,PCA,0.5571,0.1262,0.008
wine_benchmark_1577,LODA,0.5816,0.1553,0.0551
wine_benchmark_1578,KNN,0.6302,0.1675,0.526
wine_benchmark_1578,LOF,0.5879,0.1432,0.4414
wine_benchmark_1578,PCA,0.581,0.1578,0.007
wine_benchmark_1578,LODA,0.5844,0.1262,0.045
wine_benchmark_1579,KNN,0.6347,0.1723,0.5885
wine_benchmark_1579,LOF,0.593,0.1557,0.4995
wine_benchmark_1579,PCA,0.5989,0.1748,0.008
wine_benchmark_1579,LODA,0.5968,0.1748,0.05
wine_benchmark_1580,KNN,0.6253,0.1796,0.552
wine_benchmark_1580,LOF,0.6077,0.1699,0.4784
wine_benchmark_1580,PCA,0.6239,0.1675,0.007
wine_benchmark_1580,LODA,0.6484,0.1825,0.046
wine_benchmark_1581,KNN,0.6342,0.2015,0.586
wine_benchmark_1581,LOF,0.6,0.1505,0.5084
wine_benchmark_1581,PCA,0.5881,0.1602,0.006
wine_benchmark_1581,LODA,0.5672,0.1484,0.05
wine_benchmark_1582,KNN,0.6319,0.1922,0.5508
wine_benchmark_1582,LOF,0.6029,0.1505,0.4626
wine_benchmark_1582,PCA,0.592,0.1699,0.006
wine_benchmark_1582,LODA,0.6098,0.1675,0.047
wine_benchmark_1583,KNN,0.6485,0.1995,0.5635
wine_benchmark_1583,LOF,0.6345,0.1723,0.4874
wine_benchmark_1583,PCA,0.611,0.1825,0.008
wine_benchmark_1583,LODA,0.6242,0.1723,0.043
wine_benchmark_1584,KNN,0.6193,0.1873,0.5415
wine_benchmark_1584,LOF,0.5892,0.1383,0.4764
wine_benchmark_1584,PCA,0.5987,0.146,0.007
wine_benchmark_1584,LODA,0.6196,0.1582,0.045
wine_benchmark_1585,KNN,0.6215,0.1796,0.5355
wine_benchmark_1585,LOF,0.5912,0.1383,0.4584
wine_benchmark_1585,PCA,0.5832,0.1582,0.007
wine_benchmark_1585,LODA,0.5899,0.1869,0.049
wine_benchmark_1586,KNN,0.6139,0.1845,0.5696
wine_benchmark_1586,LOF,0.5888,0.1456,0.4875
wine_benchmark_1586,PCA,0.5762,0.1505,0.007
wine_benchmark_1586,LODA,0.5704,0.1241,0.043
wine_benchmark_1587,KNN,0.6206,0.1942,0.5445
wine_benchmark_1587,LOF,0.6003,0.1602,0.4724
wine_benchmark_1587,PCA,0.6092,0.165,0.008
wine_benchmark_1587,LODA,0.4656,0.0825,0.045
wine_benchmark_1588,KNN,0.6407,0.2087,0.5605
wine_benchmark_1588,LOF,0.6218,0.1723,0.4784
wine_benchmark_1588,PCA,0.5807,0.1723,0.007
wine_benchmark_1588,LODA,0.634,0.1699,0.0601
wine_benchmark_1589,KNN,0.6259,0.1869,0.5505
wine_benchmark_1589,LOF,0.5958,0.1565,0.4724
wine_benchmark_1589,PCA,0.5896,0.1675,0.006
wine_benchmark_1589,LODA,0.605,0.1484,0.05
wine_benchmark_1590,KNN,0.6413,0.1849,0.5475
wine_benchmark_1590,LOF,0.6108,0.1626,0.4634
wine_benchmark_1590,PCA,0.5905,0.1432,0.006
wine_benchmark_1590,LODA,0.6411,0.1796,0.049
wine_benchmark_1591,KNN,0.6212,0.1917,0.545
wine_benchmark_1591,LOF,0.6055,0.1626,0.4644
wine_benchmark_1591,PCA,0.5974,0.1529,0.007
wine_benchmark_1591,LODA,0.6038,0.1606,0.054
wine_benchmark_1592,KNN,0.6266,0.2087,0.5635
wine_benchmark_1592,LOF,0.6146,0.1772,0.4884
wine_benchmark_1592,PCA,0.5976,0.1675,0.007
wine_benchmark_1592,LODA,0.6667,0.1703,0.051
wine_benchmark_1593,KNN,0.638,0.1748,0.5525
wine_benchmark_1593,LOF,0.6018,0.1626,0.4665
wine_benchmark_1593,PCA,0.6001,0.1488,0.008
wine_benchmark_1593,LODA,0.5646,0.0995,0.0581
wine_benchmark_1594,KNN,0.6492,0.1893,0.5725
wine_benchmark_1594,LOF,0.6071,0.1529,0.4995
wine_benchmark_1594,PCA,0.584,0.1553,0.008
wine_benchmark_1594,LODA,0.5216,0.1044,0.0601
wine_benchmark_1595,KNN,0.6332,0.1917,0.5735
wine_benchmark_1595,LOF,0.612,0.1772,0.5075
wine_benchmark_1595,PCA,0.5908,0.1845,0.006
wine_benchmark_1595,LODA,0.5963,0.1772,0.055
wine_benchmark_1596,KNN,0.6228,0.1873,0.5785
wine_benchmark_1596,LOF,0.607,0.1553,0.5045
wine_benchmark_1596,PCA,0.5837,0.1432,0.007
wine_benchmark_1596,LODA,0.6008,0.1752,0.05
wine_benchmark_1597,KNN,0.6164,0.163,0.5609
wine_benchmark_1597,LOF,0.5884,0.146,0.49
wine_benchmark_1597,PCA,0.5768,0.1456,0.007
wine_benchmark_1597,LODA,0.5507,0.165,0.052
wine_benchmark_1598,KNN,0.6462,0.2063,0.5725
wine_benchmark_1598,LOF,0.6164,0.1873,0.5035
wine_benchmark_1598,PCA,0.6132,0.1893,0.007
wine_benchmark_1598,LODA,0.5766,0.1796,0.053
wine_benchmark_1599,KNN,0.6207,0.199,0.5885
wine_benchmark_1599,LOF,0.5951,0.163,0.5195
wine_benchmark_1599,PCA,0.588,0.1481,0.012
wine_benchmark_1599,LODA,0.6141,0.1408,0.043
wine_benchmark_1600,KNN,0.6394,0.1849,0.5885
wine_benchmark_1600,LOF,0.6167,0.182,0.4914
wine_benchmark_1600,PCA,0.5834,0.1553,0.008
wine_benchmark_1600,LODA,0.5809,0.1553,0.046
wine_benchmark_1601,KNN,0.6313,0.1655,0.559
wine_benchmark_1601,LOF,0.5897,0.1168,0.4794
wine_benchmark_1601,PCA,0.5569,0.1186,0.006
wine_benchmark_1601,LODA,0.549,0.0971,0.048
wine_benchmark_1602,KNN,0.6142,0.1383,0.5414
wine_benchmark_1602,LOF,0.5898,0.1359,0.4734
wine_benchmark_1602,PCA,0.5707,0.1602,0.008
wine_benchmark_1602,LODA,0.5993,0.1675,0.048
wine_benchmark_1603,KNN,0.6205,0.1655,0.5663
wine_benchmark_1603,LOF,0.5928,0.1553,0.4664
wine_benchmark_1603,PCA,0.5639,0.1262,0.012
wine_benchmark_1603,LODA,0.5831,0.1262,0.048
wine_benchmark_1604,KNN,0.6191,0.1796,0.5445
wine_benchmark_1604,LOF,0.5945,0.165,0.4664
wine_benchmark_1604,PCA,0.5742,0.1383,0.007
wine_benchmark_1604,LODA,0.5771,0.1311,0.045
wine_benchmark_1605,KNN,0.6195,0.1942,0.5585
wine_benchmark_1605,LOF,0.5969,0.1509,0.4604
wine_benchmark_1605,PCA,0.5713,0.1141,0.007
wine_benchmark_1605,LODA,0.6159,0.1019,0.05
wine_benchmark_1606,KNN,0.618,0.1602,0.5725
wine_benchmark_1606,LOF,0.5896,0.1408,0.4784
wine_benchmark_1606,PCA,0.5524,0.1338,0.006
wine_benchmark_1606,LODA,0.6073,0.1335,0.051
wine_benchmark_1607,KNN,0.6224,0.182,0.6008
wine_benchmark_1607,LOF,0.6028,0.1626,0.5046
wine_benchmark_1607,PCA,0.5847,0.1311,0.006
wine_benchmark_1607,LODA,0.5648,0.1311,0.0551
wine_benchmark_1608,KNN,0.5963,0.1481,0.5401
wine_benchmark_1608,LOF,0.563,0.1238,0.4714
wine_benchmark_1608,PCA,0.5643,0.1311,0.011
wine_benchmark_1608,LODA,0.538,0.1311,0.052
wine_benchmark_1609,KNN,0.6073,0.1578,0.5806
wine_benchmark_1609,LOF,0.5876,0.1311,0.5065
wine_benchmark_1609,PCA,0.5602,0.1335,0.006
wine_benchmark_1609,LODA,0.6,0.1602,0.051
wine_benchmark_1610,KNN,0.6171,0.1582,0.5655
wine_benchmark_1610,LOF,0.603,0.1359,0.4634
wine_benchmark_1610,PCA,0.5603,0.1141,0.0075
wine_benchmark_1610,LODA,0.5407,0.1095,0.0535
wine_benchmark_1611,KNN,0.6221,0.1699,0.5875
wine_benchmark_1611,LOF,0.5777,0.1311,0.5115
wine_benchmark_1611,PCA,0.5677,0.1019,0.007
wine_benchmark_1611,LODA,0.5521,0.1214,0.049
wine_benchmark_1612,KNN,0.6317,0.1505,0.5679
wine_benchmark_1612,LOF,0.5905,0.1238,0.4912
wine_benchmark_1612,PCA,0.5777,0.1144,0.007
wine_benchmark_1612,LODA,0.5786,0.1158,0.052
wine_benchmark_1613,KNN,0.6034,0.1602,0.551
wine_benchmark_1613,LOF,0.5804,0.146,0.4683
wine_benchmark_1613,PCA,0.5894,0.1432,0.007
wine_benchmark_1613,LODA,0.5656,0.1068,0.046
wine_benchmark_1614,KNN,0.6071,0.165,0.5862
wine_benchmark_1614,LOF,0.5731,0.1505,0.5015
wine_benchmark_1614,PCA,0.5736,0.1117,0.006
wine_benchmark_1614,LODA,0.5161,0.1068,0.046
wine_benchmark_1615,KNN,0.6288,0.1675,0.5675
wine_benchmark_1615,LOF,0.6174,0.1408,0.4934
wine_benchmark_1615,PCA,0.5734,0.1338,0.007
wine_benchmark_1615,LODA,0.6086,0.1335,0.051
wine_benchmark_1616,KNN,0.6041,0.1582,0.5485
wine_benchmark_1616,LOF,0.5863,0.1436,0.4654
wine_benchmark_1616,PCA,0.5798,0.1436,0.006
wine_benchmark_1616,LODA,0.5929,0.1141,0.053
wine_benchmark_1617,KNN,0.6009,0.1675,0.5485
wine_benchmark_1617,LOF,0.5839,0.1505,0.4659
wine_benchmark_1617,PCA,0.5628,0.1335,0.007
wine_benchmark_1617,LODA,0.5968,0.1456,0.052
wine_benchmark_1618,KNN,0.6076,0.1723,0.5539
wine_benchmark_1618,LOF,0.5839,0.1456,0.4634
wine_benchmark_1618,PCA,0.5597,0.1383,0.006
wine_benchmark_1618,LODA,0.6456,0.1481,0.054
wine_benchmark_1619,KNN,0.5915,0.1311,0.5365
wine_benchmark_1619,LOF,0.5804,0.129,0.4845
wine_benchmark_1619,PCA,0.5796,0.1262,0.007
wine_benchmark_1619,LODA,0.5623,0.1117,0.05
wine_benchmark_1620,KNN,0.6039,0.1626,0.5495
wine_benchmark_1620,LOF,0.5925,0.1432,0.4634
wine_benchmark_1620,PCA,0.5478,0.1019,0.007
wine_benchmark_1620,LODA,0.4928,0.1117,0.051
wine_benchmark_1621,KNN,0.6038,0.1995,0.5555
wine_benchmark_1621,LOF,0.6098,0.1662,0.4804
wine_benchmark_1621,PCA,0.5642,0.1841,0.007
wine_benchmark_1621,LODA,0.5587,0.1688,0.039
wine_benchmark_1622,KNN,0.598,0.1709,0.5405
wine_benchmark_1622,LOF,0.5866,0.1735,0.4814
wine_benchmark_1622,PCA,0.5639,0.1352,0.007
wine_benchmark_1622,LODA,0.6054,0.1658,0.043
wine_benchmark_1623,KNN,0.576,0.1461,0.555
wine_benchmark_1623,LOF,0.5753,0.1389,0.4816
wine_benchmark_1623,PCA,0.5488,0.1184,0.007
wine_benchmark_1623,LODA,0.542,0.1184,0.05
wine_benchmark_1624,KNN,0.5964,0.1578,0.5465
wine_benchmark_1624,LOF,0.5848,0.1476,0.479
wine_benchmark_1624,PCA,0.5637,0.1327,0.007
wine_benchmark_1624,LODA,0.6186,0.1094,0.0581
wine_benchmark_1625,KNN,0.5863,0.1527,0.531
wine_benchmark_1625,LOF,0.5785,0.1476,0.4674
wine_benchmark_1625,PCA,0.5577,0.1374,0.006
wine_benchmark_1625,LODA,0.6122,0.1425,0.045
wine_benchmark_1626,KNN,0.5742,0.1414,0.5265
wine_benchmark_1626,LOF,0.5666,0.1337,0.4754
wine_benchmark_1626,PCA,0.5526,0.1183,0.006
wine_benchmark_1626,LODA,0.58,0.1495,0.047
wine_benchmark_1627,KNN,0.6103,0.1697,0.577
wine_benchmark_1627,LOF,0.5893,0.1568,0.4854
wine_benchmark_1627,PCA,0.5756,0.1645,0.006
wine_benchmark_1627,LODA,0.6167,0.1748,0.046
wine_benchmark_1628,KNN,0.5738,0.1576,0.5109
wine_benchmark_1628,LOF,0.5729,0.1421,0.4417
wine_benchmark_1628,PCA,0.5554,0.1344,0.006
wine_benchmark_1628,LODA,0.6085,0.1344,0.04
wine_benchmark_1629,KNN,0.5894,0.144,0.5065
wine_benchmark_1629,LOF,0.5673,0.1465,0.4518
wine_benchmark_1629,PCA,0.5649,0.1465,0.006
wine_benchmark_1629,LODA,0.5354,0.1295,0.054
wine_benchmark_1630,KNN,0.5844,0.1658,0.5575
wine_benchmark_1630,LOF,0.5836,0.1683,0.4965
wine_benchmark_1630,PCA,0.5579,0.1411,0.008
wine_benchmark_1630,LODA,0.6006,0.1608,0.052
wine_benchmark_1631,KNN,0.5706,0.149,0.5365
wine_benchmark_1631,LOF,0.5768,0.154,0.4654
wine_benchmark_1631,PCA,0.561,0.1439,0.007
wine_benchmark_1631,LODA,0.5394,0.1439,0.0576
wine_benchmark_1632,KNN,0.5865,0.1508,0.5655
wine_benchmark_1632,LOF,0.59,0.1683,0.4809
wine_benchmark_1632,PCA,0.558,0.1709,0.007
wine_benchmark_1632,LODA,0.525,0.1461,0.055
wine_benchmark_1633,KNN,0.5925,0.1654,0.5365
wine_benchmark_1633,LOF,0.5862,0.1654,0.4608
wine_benchmark_1633,PCA,0.5798,0.1476,0.007
wine_benchmark_1633,LODA,0.5864,0.1654,0.045
wine_benchmark_1634,KNN,0.6039,0.1709,0.5249
wine_benchmark_1634,LOF,0.5984,0.1633,0.4844
wine_benchmark_1634,PCA,0.5728,0.1658,0.007
wine_benchmark_1634,LODA,0.6162,0.176,0.053
wine_benchmark_1635,KNN,0.5947,0.145,0.5295
wine_benchmark_1635,LOF,0.5845,0.1501,0.4594
wine_benchmark_1635,PCA,0.5597,0.1374,0.008
wine_benchmark_1635,LODA,0.6021,0.1247,0.046
wine_benchmark_1636,KNN,0.61,0.1582,0.5495
wine_benchmark_1636,LOF,0.6021,0.1637,0.4714
wine_benchmark_1636,PCA,0.5721,0.1454,0.007
wine_benchmark_1636,LODA,0.5496,0.1199,0.047
wine_benchmark_1637,KNN,0.602,0.1735,0.542
wine_benchmark_1637,LOF,0.5838,0.148,0.4569
wine_benchmark_1637,PCA,0.5686,0.1582,0.0055
wine_benchmark_1637,LODA,0.5343,0.1301,0.054
wine_benchmark_1638,KNN,0.5916,0.1558,0.5155
wine_benchmark_1638,LOF,0.5739,0.1532,0.457
wine_benchmark_1638,PCA,0.561,0.1328,0.007
wine_benchmark_1638,LODA,0.5991,0.1299,0.044
wine_benchmark_1639,KNN,0.6048,0.1679,0.5455
wine_benchmark_1639,LOF,0.583,0.1527,0.488
wine_benchmark_1639,PCA,0.5607,0.1679,0.007
wine_benchmark_1639,LODA,0.5572,0.1527,0.05
wine_benchmark_1640,KNN,0.601,0.1584,0.5505
wine_benchmark_1640,LOF,0.5868,0.1532,0.4644
wine_benchmark_1640,PCA,0.5647,0.1532,0.006
wine_benchmark_1640,LODA,0.5571,0.1325,0.048
wine_benchmark_1641,KNN,0.5878,0.1364,0.5725
wine_benchmark_1641,LOF,0.5811,0.1515,0.4764
wine_benchmark_1641,PCA,0.5685,0.1288,0.006
wine_benchmark_1641,LODA,0.6018,0.1414,0.052
wine_benchmark_1642,KNN,0.5916,0.1709,0.5385
wine_benchmark_1642,LOF,0.6003,0.1582,0.4654
wine_benchmark_1642,PCA,0.5798,0.1385,0.007
wine_benchmark_1642,LODA,0.5892,0.1327,0.045
wine_benchmark_1643,KNN,0.6024,0.1658,0.5495
wine_benchmark_1643,LOF,0.582,0.1608,0.4699
wine_benchmark_1643,PCA,0.5746,0.1432,0.006
wine_benchmark_1643,LODA,0.5921,0.1482,0.047
wine_benchmark_1644,KNN,0.5853,0.1521,0.5348
wine_benchmark_1644,LOF,0.5621,0.1318,0.4424
wine_benchmark_1644,PCA,0.5626,0.1753,0.006
wine_benchmark_1644,LODA,0.5077,0.1469,0.05
wine_benchmark_1645,KNN,0.5982,0.1542,0.5425
wine_benchmark_1645,LOF,0.5942,0.1542,0.5005
wine_benchmark_1645,PCA,0.5596,0.126,0.006
wine_benchmark_1645,LODA,0.5769,0.1594,0.049
wine_benchmark_1646,KNN,0.5884,0.1594,0.5535
wine_benchmark_1646,LOF,0.576,0.1491,0.4724
wine_benchmark_1646,PCA,0.576,0.1594,0.007
wine_benchmark_1646,LODA,0.5976,0.1546,0.043
wine_benchmark_1647,KNN,0.6086,0.2057,0.5145
wine_benchmark_1647,LOF,0.5964,0.1799,0.4414
wine_benchmark_1647,PCA,0.5796,0.1671,0.008
wine_benchmark_1647,LODA,0.5947,0.1054,0.045
wine_benchmark_1648,KNN,0.5765,0.1482,0.5584
wine_benchmark_1648,LOF,0.5861,0.1508,0.4514
wine_benchmark_1648,PCA,0.5669,0.1482,0.007
wine_benchmark_1648,LODA,0.5613,0.1256,0.05
wine_benchmark_1649,KNN,0.6123,0.1611,0.5615
wine_benchmark_1649,LOF,0.587,0.156,0.4818
wine_benchmark_1649,PCA,0.5734,0.1688,0.007
wine_benchmark_1649,LODA,0.5918,0.1535,0.054
wine_benchmark_1650,KNN,0.592,0.1505,0.5305
wine_benchmark_1650,LOF,0.5843,0.1505,0.4614
wine_benchmark_1650,PCA,0.5828,0.1301,0.007
wine_benchmark_1650,LODA,0.5828,0.1333,0.042
wine_benchmark_1651,KNN,0.5616,0.1497,0.5575
wine_benchmark_1651,LOF,0.5601,0.1371,0.4904
wine_benchmark_1651,PCA,0.5527,0.1221,0.006
wine_benchmark_1651,LODA,0.5969,0.1396,0.043
wine_benchmark_1652,KNN,0.605,0.1641,0.539
wine_benchmark_1652,LOF,0.5811,0.1662,0.4654
wine_benchmark_1652,PCA,0.5736,0.1458,0.007
wine_benchmark_1652,LODA,0.6144,0.1458,0.049
wine_benchmark_1653,KNN,0.575,0.1443,0.5515
wine_benchmark_1653,LOF,0.5779,0.1497,0.4621
wine_benchmark_1653,PCA,0.5529,0.1392,0.006
wine_benchmark_1653,LODA,0.5533,0.162,0.044
wine_benchmark_1654,KNN,0.5818,0.1616,0.519
wine_benchmark_1654,LOF,0.5878,0.1515,0.4394
wine_benchmark_1654,PCA,0.5696,0.1414,0.007
wine_benchmark_1654,LODA,0.5317,0.1288,0.054
wine_benchmark_1655,KNN,0.6062,0.1556,0.5555
wine_benchmark_1655,LOF,0.5799,0.1505,0.4744
wine_benchmark_1655,PCA,0.5627,0.1531,0.007
wine_benchmark_1655,LODA,0.5782,0.1378,0.047
wine_benchmark_1656,KNN,0.5913,0.1527,0.5355
wine_benchmark_1656,LOF,0.5887,0.1578,0.4374
wine_benchmark_1656,PCA,0.5674,0.1425,0.007
wine_benchmark_1656,LODA,0.5442,0.1272,0.045
wine_benchmark_1657,KNN,0.5954,0.1722,0.5695
wine_benchmark_1657,LOF,0.5843,0.157,0.4779
wine_benchmark_1657,PCA,0.5431,0.1595,0.006
wine_benchmark_1657,LODA,0.5797,0.1316,0.054
wine_benchmark_1658,KNN,0.5866,0.1628,0.5315
wine_benchmark_1658,LOF,0.5667,0.1443,0.4294
wine_benchmark_1658,PCA,0.5576,0.1418,0.007
wine_benchmark_1658,LODA,0.553,0.1649,0.047
wine_benchmark_1659,KNN,0.5641,0.1515,0.5321
wine_benchmark_1659,LOF,0.5597,0.1465,0.4674
wine_benchmark_1659,PCA,0.5502,0.1389,0.007
wine_benchmark_1659,LODA,0.5834,0.1288,0.051
wine_benchmark_1660,KNN,0.6196,0.202,0.5445
wine_benchmark_1660,LOF,0.5979,0.1692,0.4629
wine_benchmark_1660,PCA,0.5653,0.1591,0.007
wine_benchmark_1660,LODA,0.6342,0.1641,0.0466
wine_benchmark_1661,KNN,0.5669,0.1473,0.5115
wine_benchmark_1661,LOF,0.5516,0.1418,0.4314
wine_benchmark_1661,PCA,0.5264,0.1134,0.007
wine_benchmark_1661,LODA,0.5608,0.134,0.053
wine_benchmark_1662,KNN,0.573,0.1495,0.525
wine_benchmark_1662,LOF,0.5692,0.1311,0.4384
wine_benchmark_1662,PCA,0.5395,0.1208,0.006
wine_benchmark_1662,LODA,0.5546,0.1214,0.049
wine_benchmark_1663,KNN,0.5744,0.1511,0.5289
wine_benchmark_1663,LOF,0.5711,0.1562,0.4466
wine_benchmark_1663,PCA,0.5522,0.1209,0.006
wine_benchmark_1663,LODA,0.518,0.1058,0.054
