benchmark_id,Model,ROC,precision at rank n,execution time
imgseg_benchmark_0996,PCA,0.811,0.0,0.003
imgseg_benchmark_0996,LODA,0.6348,0.0,0.02
imgseg_benchmark_0997,KNN,0.917,0.0,0.1011
imgseg_benchmark_0997,LOF,0.909,0.4167,0.052
imgseg_benchmark_0997,PCA,0.8275,0.0,0.003
imgseg_benchmark_0997,LODA,0.7325,0.0833,0.021
imgseg_benchmark_0998,KNN,0.8451,0.0,0.1015
imgseg_benchmark_0998,LOF,0.8987,0.4167,0.0505
imgseg_benchmark_0998,PCA,0.8066,0.0,0.003
imgseg_benchmark_0998,LODA,0.7157,0.0,0.019
imgseg_benchmark_0999,KNN,0.7776,0.0,0.0961
imgseg_benchmark_0999,LOF,0.9088,0.4167,0.047
imgseg_benchmark_0999,PCA,0.7288,0.0,0.002
imgseg_benchmark_0999,LODA,0.6752,0.0,0.02
imgseg_benchmark_1000,KNN,0.6973,0.0,0.0981
imgseg_benchmark_1000,LOF,0.8711,0.4167,0.048
imgseg_benchmark_1000,PCA,0.7365,0.0,0.003
imgseg_benchmark_1000,LODA,0.7809,0.0,0.019
imgseg_benchmark_1001,KNN,0.8476,0.0833,0.1061
imgseg_benchmark_1001,LOF,0.8773,0.3333,0.049
imgseg_benchmark_1001,PCA,0.8315,0.0,0.003
imgseg_benchmark_1001,LODA,0.7467,0.0909,0.02
imgseg_benchmark_1002,KNN,0.8815,0.0,0.1011
imgseg_benchmark_1002,LOF,0.8537,0.4167,0.05
imgseg_benchmark_1002,PCA,0.8239,0.0,0.003
imgseg_benchmark_1002,LODA,0.8163,0.3333,0.02
imgseg_benchmark_1003,KNN,0.7314,0.0,0.1071
imgseg_benchmark_1003,LOF,0.8403,0.1667,0.053
imgseg_benchmark_1003,PCA,0.5796,0.0,0.003
imgseg_benchmark_1003,LODA,0.5166,0.0,0.021
imgseg_benchmark_1004,KNN,0.7695,0.0,0.1071
imgseg_benchmark_1004,LOF,0.8897,0.0833,0.0561
imgseg_benchmark_1004,PCA,0.6765,0.0,0.003
imgseg_benchmark_1004,LODA,0.6427,0.0,0.02
imgseg_benchmark_1005,KNN,0.7855,0.0,0.1031
imgseg_benchmark_1005,LOF,0.8326,0.0,0.0651
imgseg_benchmark_1005,PCA,0.5404,0.0,0.003
imgseg_benchmark_1005,LODA,0.5149,0.0,0.023
imgseg_benchmark_1006,KNN,0.8253,0.0,0.0961
imgseg_benchmark_1006,LOF,0.889,0.25,0.048
imgseg_benchmark_1006,PCA,0.6696,0.0,0.002
imgseg_benchmark_1006,LODA,0.7012,0.1667,0.02
imgseg_benchmark_1007,KNN,0.6164,0.0,0.1071
imgseg_benchmark_1007,LOF,0.8267,0.1667,0.054
imgseg_benchmark_1007,PCA,0.6593,0.0,0.003
imgseg_benchmark_1007,LODA,0.5021,0.0833,0.022
imgseg_benchmark_1008,KNN,0.7895,0.0,0.1031
imgseg_benchmark_1008,LOF,0.7789,0.1667,0.055
imgseg_benchmark_1008,PCA,0.6863,0.0,0.003
imgseg_benchmark_1008,LODA,0.6453,0.0,0.019
imgseg_benchmark_1009,KNN,0.7734,0.0833,0.0961
imgseg_benchmark_1009,LOF,0.8897,0.3333,0.05
imgseg_benchmark_1009,PCA,0.6848,0.0,0.003
imgseg_benchmark_1009,LODA,0.5172,0.0,0.02
imgseg_benchmark_1010,KNN,0.887,0.0,0.1001
imgseg_benchmark_1010,LOF,0.9414,0.4167,0.054
imgseg_benchmark_1010,PCA,0.8601,0.0,0.003
imgseg_benchmark_1010,LODA,0.5795,0.25,0.023
imgseg_benchmark_1011,KNN,0.8475,0.0,0.1051
imgseg_benchmark_1011,LOF,0.8866,0.4167,0.051
imgseg_benchmark_1011,PCA,0.7584,0.0,0.003
imgseg_benchmark_1011,LODA,0.6652,0.3333,0.024
imgseg_benchmark_1012,KNN,0.7995,0.0,0.1021
imgseg_benchmark_1012,LOF,0.7682,0.25,0.051
imgseg_benchmark_1012,PCA,0.6041,0.0,0.003
imgseg_benchmark_1012,LODA,0.6146,0.0,0.021
imgseg_benchmark_1013,KNN,0.896,0.0,0.0871
imgseg_benchmark_1013,LOF,0.9058,0.4545,0.047
imgseg_benchmark_1013,PCA,0.8037,0.0,0.002
imgseg_benchmark_1013,LODA,0.8303,0.0909,0.022
imgseg_benchmark_1014,KNN,0.8535,0.0,0.1061
imgseg_benchmark_1014,LOF,0.9278,0.0833,0.0561
imgseg_benchmark_1014,PCA,0.6127,0.0,0.003
imgseg_benchmark_1014,LODA,0.5912,0.0,0.022
imgseg_benchmark_1015,KNN,0.8766,0.0,0.1011
imgseg_benchmark_1015,LOF,0.9369,0.25,0.049
imgseg_benchmark_1015,PCA,0.5995,0.0,0.002
imgseg_benchmark_1015,LODA,0.6773,0.25,0.019
imgseg_benchmark_1016,KNN,0.8827,0.0,0.1007
imgseg_benchmark_1016,LOF,0.8893,0.4167,0.055
imgseg_benchmark_1016,PCA,0.7229,0.0,0.002
imgseg_benchmark_1016,LODA,0.7039,0.0833,0.02
imgseg_benchmark_1017,KNN,0.8355,0.0,0.0981
imgseg_benchmark_1017,LOF,0.8907,0.0833,0.049
imgseg_benchmark_1017,PCA,0.5463,0.0,0.002
imgseg_benchmark_1017,LODA,0.6517,0.0,0.02
imgseg_benchmark_1018,KNN,0.7831,0.0,0.1101
imgseg_benchmark_1018,LOF,0.8921,0.0833,0.0581
imgseg_benchmark_1018,PCA,0.6127,0.0,0.003
imgseg_benchmark_1018,LODA,0.5535,0.0,0.02
imgseg_benchmark_1019,KNN,0.867,0.0,0.1161
imgseg_benchmark_1019,LOF,0.8735,0.0,0.0641
imgseg_benchmark_1019,PCA,0.7711,0.0,0.003
imgseg_benchmark_1019,LODA,0.6664,0.0,0.022
imgseg_benchmark_1020,KNN,0.8257,0.0,0.0951
imgseg_benchmark_1020,LOF,0.8646,0.25,0.047
imgseg_benchmark_1020,PCA,0.7235,0.0,0.003
imgseg_benchmark_1020,LODA,0.7053,0.0833,0.021
imgseg_benchmark_1201,KNN,0.8111,0.0952,0.1056
imgseg_benchmark_1201,LOF,0.7922,0.0952,0.0581
imgseg_benchmark_1201,PCA,0.734,0.3492,0.003
imgseg_benchmark_1201,LODA,0.6489,0.2381,0.02
imgseg_benchmark_1202,KNN,0.7341,0.0794,0.1096
imgseg_benchmark_1202,LOF,0.7719,0.0317,0.0611
imgseg_benchmark_1202,PCA,0.7289,0.3333,0.003
imgseg_benchmark_1202,LODA,0.6661,0.2857,0.024
imgseg_benchmark_1203,KNN,0.7683,0.0952,0.1101
imgseg_benchmark_1203,LOF,0.8821,0.2381,0.051
imgseg_benchmark_1203,PCA,0.7104,0.3016,0.002
imgseg_benchmark_1203,LODA,0.6119,0.2222,0.021
imgseg_benchmark_1204,KNN,0.8538,0.1129,0.1071
imgseg_benchmark_1204,LOF,0.7567,0.0952,0.054
imgseg_benchmark_1204,PCA,0.8284,0.381,0.003
imgseg_benchmark_1204,LODA,0.6643,0.3492,0.021
imgseg_benchmark_1205,KNN,0.7595,0.0794,0.1031
imgseg_benchmark_1205,LOF,0.8405,0.2857,0.053
imgseg_benchmark_1205,PCA,0.6919,0.2698,0.003
imgseg_benchmark_1205,LODA,0.5733,0.254,0.022
imgseg_benchmark_1206,KNN,0.786,0.0952,0.1031
imgseg_benchmark_1206,LOF,0.7905,0.1111,0.05
imgseg_benchmark_1206,PCA,0.7431,0.2857,0.003
imgseg_benchmark_1206,LODA,0.6839,0.2857,0.022
imgseg_benchmark_1207,KNN,0.8333,0.0952,0.1101
imgseg_benchmark_1207,LOF,0.7142,0.1129,0.055
imgseg_benchmark_1207,PCA,0.778,0.381,0.003
imgseg_benchmark_1207,LODA,0.7303,0.3016,0.02
imgseg_benchmark_1208,KNN,0.7925,0.0952,0.1097
imgseg_benchmark_1208,LOF,0.8038,0.0635,0.0571
imgseg_benchmark_1208,PCA,0.7544,0.3333,0.003
imgseg_benchmark_1208,LODA,0.5888,0.0952,0.021
imgseg_benchmark_1209,KNN,0.7632,0.0476,0.1071
imgseg_benchmark_1209,LOF,0.849,0.0952,0.0671
imgseg_benchmark_1209,PCA,0.6748,0.2698,0.003
imgseg_benchmark_1209,LODA,0.5139,0.254,0.027
imgseg_benchmark_1210,KNN,0.8005,0.0635,0.1001
imgseg_benchmark_1210,LOF,0.8287,0.254,0.051
imgseg_benchmark_1210,PCA,0.6916,0.254,0.003
imgseg_benchmark_1210,LODA,0.6338,0.2063,0.021
imgseg_benchmark_1211,KNN,0.7855,0.0635,0.1031
imgseg_benchmark_1211,LOF,0.805,0.0476,0.053
imgseg_benchmark_1211,PCA,0.7272,0.3492,0.002
imgseg_benchmark_1211,LODA,0.5495,0.2381,0.02
imgseg_benchmark_1212,KNN,0.7759,0.0476,0.1011
imgseg_benchmark_1212,LOF,0.8693,0.254,0.05
imgseg_benchmark_1212,PCA,0.6595,0.2222,0.003
imgseg_benchmark_1212,LODA,0.651,0.2063,0.023
imgseg_benchmark_1213,KNN,0.7739,0.1111,0.1026
imgseg_benchmark_1213,LOF,0.7053,0.0476,0.054
imgseg_benchmark_1213,PCA,0.7342,0.381,0.003
imgseg_benchmark_1213,LODA,0.6291,0.3016,0.02
imgseg_benchmark_1214,KNN,0.8218,0.127,0.1051
imgseg_benchmark_1214,LOF,0.7718,0.0952,0.056
imgseg_benchmark_1214,PCA,0.7675,0.3968,0.003
imgseg_benchmark_1214,LODA,0.7213,0.3492,0.02
imgseg_benchmark_1215,KNN,0.7595,0.0794,0.1024
imgseg_benchmark_1215,LOF,0.6476,0.0317,0.0591
imgseg_benchmark_1215,PCA,0.7627,0.381,0.002
imgseg_benchmark_1215,LODA,0.7727,0.254,0.02
imgseg_benchmark_1216,KNN,0.7908,0.0794,0.1021
imgseg_benchmark_1216,LOF,0.6738,0.1111,0.053
imgseg_benchmark_1216,PCA,0.7231,0.381,0.003
imgseg_benchmark_1216,LODA,0.6339,0.3333,0.022
imgseg_benchmark_1217,KNN,0.8026,0.0794,0.1121
imgseg_benchmark_1217,LOF,0.8395,0.127,0.0544
imgseg_benchmark_1217,PCA,0.7162,0.3175,0.003
imgseg_benchmark_1217,LODA,0.6043,0.3226,0.025
imgseg_benchmark_1218,KNN,0.7935,0.0635,0.1041
imgseg_benchmark_1218,LOF,0.8397,0.0635,0.0608
imgseg_benchmark_1218,PCA,0.6979,0.3333,0.003
imgseg_benchmark_1218,LODA,0.6976,0.3651,0.02
imgseg_benchmark_1219,KNN,0.8104,0.0794,0.103
imgseg_benchmark_1219,LOF,0.6923,0.0635,0.0621
imgseg_benchmark_1219,PCA,0.7815,0.3968,0.003
imgseg_benchmark_1219,LODA,0.6597,0.381,0.023
imgseg_benchmark_1220,KNN,0.7902,0.0635,0.1141
imgseg_benchmark_1220,LOF,0.7775,0.0794,0.0561
imgseg_benchmark_1220,PCA,0.7426,0.3333,0.003
imgseg_benchmark_1220,LODA,0.7387,0.1746,0.026
imgseg_benchmark_1221,KNN,0.7915,0.0317,0.1071
imgseg_benchmark_1221,LOF,0.6529,0.1129,0.0601
imgseg_benchmark_1221,PCA,0.7991,0.3492,0.003
imgseg_benchmark_1221,LODA,0.7255,0.2063,0.022
imgseg_benchmark_1222,KNN,0.7543,0.0645,0.1086
imgseg_benchmark_1222,LOF,0.8061,0.0645,0.053
imgseg_benchmark_1222,PCA,0.724,0.2857,0.003
imgseg_benchmark_1222,LODA,0.593,0.0317,0.024
imgseg_benchmark_1223,KNN,0.7927,0.1111,0.1101
imgseg_benchmark_1223,LOF,0.6238,0.0794,0.054
imgseg_benchmark_1223,PCA,0.7673,0.381,0.003
imgseg_benchmark_1223,LODA,0.7526,0.4194,0.02
imgseg_benchmark_1224,KNN,0.7563,0.0794,0.1046
imgseg_benchmark_1224,LOF,0.8277,0.0484,0.0546
imgseg_benchmark_1224,PCA,0.6975,0.3333,0.002
imgseg_benchmark_1224,LODA,0.6584,0.3175,0.021
imgseg_benchmark_1225,KNN,0.7885,0.0159,0.1031
imgseg_benchmark_1225,LOF,0.6327,0.0476,0.0571
imgseg_benchmark_1225,PCA,0.7072,0.3492,0.003
imgseg_benchmark_1225,LODA,0.6718,0.2857,0.02
imgseg_benchmark_1226,KNN,0.7884,0.0476,0.1091
imgseg_benchmark_1226,LOF,0.8479,0.1587,0.053
imgseg_benchmark_1226,PCA,0.7687,0.3175,0.003
imgseg_benchmark_1226,LODA,0.6177,0.3175,0.022
imgseg_benchmark_1227,KNN,0.7833,0.0635,0.1151
imgseg_benchmark_1227,LOF,0.6445,0.0476,0.0561
imgseg_benchmark_1227,PCA,0.7913,0.4127,0.003
imgseg_benchmark_1227,LODA,0.7419,0.4127,0.02
imgseg_benchmark_1228,KNN,0.8275,0.0476,0.1071
imgseg_benchmark_1228,LOF,0.632,0.0952,0.0601
imgseg_benchmark_1228,PCA,0.7536,0.3968,0.003
imgseg_benchmark_1228,LODA,0.7579,0.1429,0.021
imgseg_benchmark_1229,KNN,0.7187,0.0476,0.1131
imgseg_benchmark_1229,LOF,0.6393,0.0952,0.0721
imgseg_benchmark_1229,PCA,0.7536,0.4127,0.003
imgseg_benchmark_1229,LODA,0.6604,0.2381,0.028
imgseg_benchmark_1230,KNN,0.7898,0.1111,0.1071
imgseg_benchmark_1230,LOF,0.7298,0.0635,0.054
imgseg_benchmark_1230,PCA,0.7267,0.381,0.002
imgseg_benchmark_1230,LODA,0.6993,0.3333,0.02
imgseg_benchmark_1231,KNN,0.7514,0.0635,0.1051
imgseg_benchmark_1231,LOF,0.8476,0.1587,0.055
imgseg_benchmark_1231,PCA,0.6803,0.2698,0.003
imgseg_benchmark_1231,LODA,0.5879,0.2698,0.019
imgseg_benchmark_1232,KNN,0.7982,0.0484,0.1021
imgseg_benchmark_1232,LOF,0.75,0.127,0.0561
imgseg_benchmark_1232,PCA,0.7272,0.3333,0.003
imgseg_benchmark_1232,LODA,0.5857,0.2222,0.023
imgseg_benchmark_1233,KNN,0.8125,0.0635,0.1011
imgseg_benchmark_1233,LOF,0.8533,0.1746,0.053
imgseg_benchmark_1233,PCA,0.7755,0.2857,0.003
imgseg_benchmark_1233,LODA,0.7256,0.2698,0.02
imgseg_benchmark_1234,KNN,0.7462,0.0476,0.1071
imgseg_benchmark_1234,LOF,0.7567,0.0635,0.055
imgseg_benchmark_1234,PCA,0.7309,0.3175,0.003
imgseg_benchmark_1234,LODA,0.5857,0.0484,0.02
imgseg_benchmark_1235,KNN,0.7982,0.0317,0.1061
imgseg_benchmark_1235,LOF,0.7376,0.1774,0.055
imgseg_benchmark_1235,PCA,0.7366,0.3333,0.003
imgseg_benchmark_1235,LODA,0.7196,0.3333,0.02
imgseg_benchmark_1236,KNN,0.7997,0.0794,0.1021
imgseg_benchmark_1236,LOF,0.685,0.0476,0.055
imgseg_benchmark_1236,PCA,0.7395,0.381,0.003
imgseg_benchmark_1236,LODA,0.593,0.1746,0.02
imgseg_benchmark_1237,KNN,0.7618,0.0794,0.1051
imgseg_benchmark_1237,LOF,0.82,0.1111,0.0525
imgseg_benchmark_1237,PCA,0.6836,0.3175,0.003
imgseg_benchmark_1237,LODA,0.5516,0.2097,0.021
imgseg_benchmark_1238,KNN,0.7402,0.0952,0.1006
imgseg_benchmark_1238,LOF,0.7678,0.0635,0.052
imgseg_benchmark_1238,PCA,0.7574,0.3333,0.002
imgseg_benchmark_1238,LODA,0.6642,0.1429,0.021
imgseg_benchmark_1239,KNN,0.7892,0.0317,0.1056
imgseg_benchmark_1239,LOF,0.8599,0.2222,0.0571
imgseg_benchmark_1239,PCA,0.6931,0.2857,0.003
imgseg_benchmark_1239,LODA,0.6053,0.2857,0.02
imgseg_benchmark_1240,KNN,0.8213,0.0794,0.1058
imgseg_benchmark_1240,LOF,0.6858,0.1429,0.0561
imgseg_benchmark_1240,PCA,0.7722,0.3651,0.003
imgseg_benchmark_1240,LODA,0.7265,0.1905,0.02
imgseg_benchmark_1241,KNN,0.8334,0.0159,0.1091
imgseg_benchmark_1241,LOF,0.6729,0.0794,0.055
imgseg_benchmark_1241,PCA,0.79,0.4286,0.003
imgseg_benchmark_1241,LODA,0.7561,0.3968,0.021
imgseg_benchmark_1242,KNN,0.8182,0.0794,0.1041
imgseg_benchmark_1242,LOF,0.8428,0.1905,0.054
imgseg_benchmark_1242,PCA,0.7253,0.2698,0.003
imgseg_benchmark_1242,LODA,0.6726,0.2698,0.02
imgseg_benchmark_1243,KNN,0.7996,0.0323,0.1061
imgseg_benchmark_1243,LOF,0.8314,0.0794,0.0601
imgseg_benchmark_1243,PCA,0.734,0.3175,0.003
imgseg_benchmark_1243,LODA,0.6119,0.3175,0.025
imgseg_benchmark_1244,KNN,0.7608,0.0476,0.1043
imgseg_benchmark_1244,LOF,0.7062,0.0323,0.0571
imgseg_benchmark_1244,PCA,0.7641,0.381,0.002
imgseg_benchmark_1244,LODA,0.6331,0.0317,0.024
imgseg_benchmark_1245,KNN,0.7697,0.0317,0.1071
imgseg_benchmark_1245,LOF,0.8332,0.2857,0.054
imgseg_benchmark_1245,PCA,0.7339,0.2222,0.003
imgseg_benchmark_1245,LODA,0.6649,0.2222,0.022
imgseg_benchmark_1246,KNN,0.7835,0.0952,0.1041
imgseg_benchmark_1246,LOF,0.8167,0.0794,0.0631
imgseg_benchmark_1246,PCA,0.7269,0.3175,0.002
imgseg_benchmark_1246,LODA,0.6321,0.2222,0.02
imgseg_benchmark_1247,KNN,0.8226,0.0476,0.1051
imgseg_benchmark_1247,LOF,0.815,0.0952,0.0581
imgseg_benchmark_1247,PCA,0.7174,0.3333,0.003
imgseg_benchmark_1247,LODA,0.6218,0.3333,0.02
imgseg_benchmark_1248,KNN,0.7842,0.0794,0.1051
imgseg_benchmark_1248,LOF,0.8357,0.0968,0.053
imgseg_benchmark_1248,PCA,0.6733,0.2698,0.002
imgseg_benchmark_1248,LODA,0.6692,0.0635,0.021
imgseg_benchmark_1249,KNN,0.8171,0.0794,0.1021
imgseg_benchmark_1249,LOF,0.792,0.127,0.052
imgseg_benchmark_1249,PCA,0.7458,0.3333,0.003
imgseg_benchmark_1249,LODA,0.6531,0.3492,0.019
imgseg_benchmark_1250,KNN,0.7639,0.0317,0.1041
imgseg_benchmark_1250,LOF,0.6079,0.0317,0.0561
imgseg_benchmark_1250,PCA,0.7896,0.4444,0.002
imgseg_benchmark_1250,LODA,0.7395,0.4762,0.02
imgseg_benchmark_1251,KNN,0.8065,0.0635,0.1071
imgseg_benchmark_1251,LOF,0.7274,0.0794,0.054
imgseg_benchmark_1251,PCA,0.7361,0.3651,0.003
imgseg_benchmark_1251,LODA,0.7411,0.381,0.024
imgseg_benchmark_1252,KNN,0.8057,0.0159,0.1041
imgseg_benchmark_1252,LOF,0.6781,0.0952,0.0561
imgseg_benchmark_1252,PCA,0.7165,0.3333,0.003
imgseg_benchmark_1252,LODA,0.675,0.3175,0.02
imgseg_benchmark_1253,KNN,0.8087,0.0635,0.0991
imgseg_benchmark_1253,LOF,0.8292,0.2419,0.052
imgseg_benchmark_1253,PCA,0.7013,0.254,0.003
imgseg_benchmark_1253,LODA,0.6821,0.254,0.021
imgseg_benchmark_1254,KNN,0.7239,0.0317,0.1031
imgseg_benchmark_1254,LOF,0.7977,0.0159,0.053
imgseg_benchmark_1254,PCA,0.6609,0.3175,0.008
imgseg_benchmark_1254,LODA,0.6991,0.127,0.021
imgseg_benchmark_1255,KNN,0.7741,0.0645,0.1051
imgseg_benchmark_1255,LOF,0.6247,0.0635,0.055
imgseg_benchmark_1255,PCA,0.7614,0.381,0.003
imgseg_benchmark_1255,LODA,0.629,0.1111,0.021
imgseg_benchmark_1256,KNN,0.8245,0.0159,0.1031
imgseg_benchmark_1256,LOF,0.701,0.0635,0.05
imgseg_benchmark_1256,PCA,0.7838,0.3651,0.002
imgseg_benchmark_1256,LODA,0.7948,0.3651,0.021
imgseg_benchmark_1257,KNN,0.7601,0.0794,0.1001
imgseg_benchmark_1257,LOF,0.6913,0.0635,0.054
imgseg_benchmark_1257,PCA,0.7223,0.3968,0.003
imgseg_benchmark_1257,LODA,0.6908,0.381,0.02
imgseg_benchmark_1258,KNN,0.8043,0.0317,0.1051
imgseg_benchmark_1258,LOF,0.6329,0.0159,0.051
imgseg_benchmark_1258,PCA,0.7717,0.4127,0.002
imgseg_benchmark_1258,LODA,0.7381,0.4127,0.021
imgseg_benchmark_1259,KNN,0.7551,0.0952,0.1041
imgseg_benchmark_1259,LOF,0.8516,0.2031,0.055
imgseg_benchmark_1259,PCA,0.7295,0.3175,0.003
imgseg_benchmark_1259,LODA,0.6428,0.2857,0.021
imgseg_benchmark_1260,KNN,0.7891,0.0635,0.1011
imgseg_benchmark_1260,LOF,0.6384,0.0635,0.052
imgseg_benchmark_1260,PCA,0.7753,0.381,0.003
imgseg_benchmark_1260,LODA,0.7373,0.3492,0.02
imgseg_benchmark_1261,KNN,0.8249,0.0952,0.1021
imgseg_benchmark_1261,LOF,0.8339,0.0635,0.051
imgseg_benchmark_1261,PCA,0.7674,0.3492,0.003
imgseg_benchmark_1261,LODA,0.6252,0.127,0.023
imgseg_benchmark_1262,KNN,0.7616,0.0476,0.1051
imgseg_benchmark_1262,LOF,0.6714,0.0635,0.054
imgseg_benchmark_1262,PCA,0.761,0.3492,0.002
imgseg_benchmark_1262,LODA,0.66,0.3333,0.02
imgseg_benchmark_1263,KNN,0.7843,0.0484,0.1021
imgseg_benchmark_1263,LOF,0.8344,0.0952,0.054
imgseg_benchmark_1263,PCA,0.731,0.2698,0.003
imgseg_benchmark_1263,LODA,0.5565,0.0317,0.02
imgseg_benchmark_1264,KNN,0.8248,0.0794,0.1031
imgseg_benchmark_1264,LOF,0.74,0.0952,0.052
imgseg_benchmark_1264,PCA,0.7363,0.3492,0.003
imgseg_benchmark_1264,LODA,0.7728,0.3175,0.021
imgseg_benchmark_1265,KNN,0.7775,0.127,0.1066
imgseg_benchmark_1265,LOF,0.8423,0.0952,0.055
imgseg_benchmark_1265,PCA,0.7234,0.3333,0.003
imgseg_benchmark_1265,LODA,0.6889,0.3333,0.021
imgseg_benchmark_1266,KNN,0.7296,0.0635,0.1021
imgseg_benchmark_1266,LOF,0.8462,0.1746,0.052
imgseg_benchmark_1266,PCA,0.6853,0.2698,0.003
imgseg_benchmark_1266,LODA,0.6788,0.254,0.019
imgseg_benchmark_1267,KNN,0.8074,0.0794,0.1077
imgseg_benchmark_1267,LOF,0.7803,0.0938,0.0581
imgseg_benchmark_1267,PCA,0.736,0.3651,0.003
imgseg_benchmark_1267,LODA,0.7225,0.2222,0.025
imgseg_benchmark_1268,KNN,0.7643,0.0159,0.1171
imgseg_benchmark_1268,LOF,0.6383,0.0794,0.0571
imgseg_benchmark_1268,PCA,0.696,0.3492,0.003
imgseg_benchmark_1268,LODA,0.5435,0.0,0.021
imgseg_benchmark_1269,KNN,0.8124,0.0794,0.116
imgseg_benchmark_1269,LOF,0.8548,0.1587,0.0581
imgseg_benchmark_1269,PCA,0.7201,0.3016,0.003
imgseg_benchmark_1269,LODA,0.7015,0.3016,0.026
imgseg_benchmark_1270,KNN,0.7874,0.0794,0.1075
imgseg_benchmark_1270,LOF,0.6458,0.0635,0.054
imgseg_benchmark_1270,PCA,0.7432,0.4127,0.003
imgseg_benchmark_1270,LODA,0.7191,0.4127,0.021
imgseg_benchmark_1271,KNN,0.8379,0.0794,0.1161
imgseg_benchmark_1271,LOF,0.6855,0.1429,0.0581
imgseg_benchmark_1271,PCA,0.7742,0.4127,0.003
imgseg_benchmark_1271,LODA,0.6983,0.4516,0.024
imgseg_benchmark_1272,KNN,0.794,0.0476,0.1051
imgseg_benchmark_1272,LOF,0.6493,0.0317,0.0661
imgseg_benchmark_1272,PCA,0.7808,0.381,0.004
imgseg_benchmark_1272,LODA,0.7892,0.3968,0.024
imgseg_benchmark_1273,KNN,0.7852,0.0635,0.1091
imgseg_benchmark_1273,LOF,0.6606,0.0952,0.0561
imgseg_benchmark_1273,PCA,0.7449,0.3968,0.003
imgseg_benchmark_1273,LODA,0.6756,0.2857,0.021
imgseg_benchmark_1274,KNN,0.7795,0.1429,0.1021
imgseg_benchmark_1274,LOF,0.7789,0.0635,0.05
imgseg_benchmark_1274,PCA,0.7347,0.3333,0.003
imgseg_benchmark_1274,LODA,0.5379,0.1746,0.02
imgseg_benchmark_1275,KNN,0.7803,0.1111,0.1081
imgseg_benchmark_1275,LOF,0.7153,0.0794,0.055
imgseg_benchmark_1275,PCA,0.7693,0.3968,0.003
imgseg_benchmark_1275,LODA,0.6758,0.4286,0.022
imgseg_benchmark_1276,KNN,0.7403,0.0635,0.1071
imgseg_benchmark_1276,LOF,0.7234,0.1111,0.0561
imgseg_benchmark_1276,PCA,0.7211,0.3492,0.003
imgseg_benchmark_1276,LODA,0.6346,0.0794,0.021
imgseg_benchmark_1277,KNN,0.7635,0.0484,0.1031
imgseg_benchmark_1277,LOF,0.7073,0.0484,0.054
imgseg_benchmark_1277,PCA,0.7789,0.3651,0.003
imgseg_benchmark_1277,LODA,0.7403,0.254,0.021
imgseg_benchmark_1278,KNN,0.7662,0.0794,0.1051
imgseg_benchmark_1278,LOF,0.8383,0.1111,0.0631
imgseg_benchmark_1278,PCA,0.7334,0.3175,0.003
imgseg_benchmark_1278,LODA,0.6118,0.0476,0.019
imgseg_benchmark_1279,KNN,0.7585,0.0476,0.1031
imgseg_benchmark_1279,LOF,0.8405,0.0952,0.052
imgseg_benchmark_1279,PCA,0.6868,0.2698,0.003
imgseg_benchmark_1279,LODA,0.5767,0.2857,0.02
imgseg_benchmark_1280,KNN,0.774,0.0317,0.1111
imgseg_benchmark_1280,LOF,0.6425,0.0635,0.055
imgseg_benchmark_1280,PCA,0.776,0.381,0.003
imgseg_benchmark_1280,LODA,0.7146,0.3651,0.021
imgseg_benchmark_1281,KNN,0.8069,0.1111,0.1041
imgseg_benchmark_1281,LOF,0.6628,0.0806,0.051
imgseg_benchmark_1281,PCA,0.8023,0.381,0.003
imgseg_benchmark_1281,LODA,0.6958,0.3016,0.019
imgseg_benchmark_1282,KNN,0.7936,0.0317,0.1101
imgseg_benchmark_1282,LOF,0.6631,0.0794,0.056
imgseg_benchmark_1282,PCA,0.7461,0.3651,0.003
imgseg_benchmark_1282,LODA,0.6679,0.2857,0.022
imgseg_benchmark_1283,KNN,0.8012,0.0635,0.1061
imgseg_benchmark_1283,LOF,0.6237,0.0794,0.055
imgseg_benchmark_1283,PCA,0.7305,0.4127,0.003
imgseg_benchmark_1283,LODA,0.6876,0.3651,0.022
imgseg_benchmark_1284,KNN,0.8068,0.0794,0.1061
imgseg_benchmark_1284,LOF,0.726,0.0317,0.0561
imgseg_benchmark_1284,PCA,0.7322,0.3651,0.002
imgseg_benchmark_1284,LODA,0.6725,0.3968,0.022
imgseg_benchmark_1285,KNN,0.8262,0.0794,0.1101
imgseg_benchmark_1285,LOF,0.8392,0.1429,0.055
imgseg_benchmark_1285,PCA,0.7415,0.3333,0.003
imgseg_benchmark_1285,LODA,0.7187,0.3016,0.02
imgseg_benchmark_1286,KNN,0.7894,0.0952,0.1071
imgseg_benchmark_1286,LOF,0.7729,0.0952,0.0651
imgseg_benchmark_1286,PCA,0.7271,0.3492,0.003
imgseg_benchmark_1286,LODA,0.6408,0.3016,0.02
imgseg_benchmark_1287,KNN,0.7944,0.0794,0.1101
imgseg_benchmark_1287,LOF,0.7731,0.1111,0.0601
imgseg_benchmark_1287,PCA,0.7138,0.3492,0.003
imgseg_benchmark_1287,LODA,0.5426,0.0476,0.02
imgseg_benchmark_1288,KNN,0.7647,0.0159,0.1011
imgseg_benchmark_1288,LOF,0.7503,0.0635,0.054
imgseg_benchmark_1288,PCA,0.779,0.3333,0.003
imgseg_benchmark_1288,LODA,0.6181,0.3492,0.02
